"table_name","column_name","data_type"
"mstr_l_contract","contract_name","character varying"
"mstr_fram_f_payment","doc_status_id","character"
"pg_stat_replication","state","text"
"mstr_fram_f_payment","external_ref","character varying"
"mstr_fram_f_payment","ispaid","character"
"mstr_fram_f_payment","payment_method_id","character"
"mstr_l_contract","contract_desc","character varying"
"mstr_l_product_props","prop1_name","character varying"
"mstr_l_contract","contract_custno","character varying"
"mstr_l_product_props","propval1_id","character varying"
"mstr_l_product_props","propval1_name","character varying"
"pg_stat_replication","sync_state","text"
"mstr_r_prod_vendor","is_current_vendor","character varying"
"pg_stat_slru","name","text"
"mstr_l_product_props","prop2_name","character varying"
"mstr_l_product_props","propval2_id","character varying"
"mstr_l_contract","contractstatus_id","character"
"mstr_l_product_props","propval2_name","character varying"
"mstr_fram_f_payment","document_no","character varying"
"mstr_l_resource","res_structtype_id","character varying"
"mstr_l_product_props","prop3_name","character varying"
"mstr_l_contractsource","contractsource_name","character varying"
"mstr_l_product_props","propval3_id","character varying"
"pg_stat_wal_receiver","status","text"
"mstr_l_product_props","propval3_name","character varying"
"mstr_l_contractstatus","contractstatus_id","character"
"mstr_l_contractstatus","contractstatus_name","character varying"
"mstr_l_resource","res_techtype_id","character varying"
"mstr_l_product_props","prop4_name","character varying"
"mstr_l_product_props","propval4_id","character varying"
"mstr_l_contracttype","contracttype_name","character varying"
"mstr_l_product_props","propval4_name","character varying"
"mstr_l_contracttype","contracttypecategory_name","character varying"
"pg_stat_wal_receiver","slot_name","text"
"pg_stat_wal_receiver","sender_host","text"
"mstr_l_contracttype","contractbasetype_id","character"
"pg_stat_wal_receiver","conninfo","text"
"mstr_l_contracttype","contractbasetype_name","character varying"
"mstr_l_resource","res_techtype_name","character varying"
"mstr_l_product_props","prop5_name","character varying"
"mstr_fram_f_paymentdebt","doc_status_id","character"
"mstr_fram_f_paymentdebt","external_ref","character varying"
"mstr_fram_f_paymentdebt","ispaid","character"
"mstr_l_product_props","propval5_id","character varying"
"mstr_l_product_props","propval5_name","character varying"
"mstr_l_cost_center","cost_center_code","character varying"
"mstr_l_cost_center","cost_center_desc","character varying"
"mstr_l_cost_center","cost_center_active","character"
"mstr_l_resource","res_importance_id","character varying"
"mstr_l_cost_center","cost_center_type_desc","character varying"
"mstr_l_product_props","prop6_name","character varying"
"mstr_l_cost_center","cost_center_l1_code","character varying"
"mstr_l_cost_center","cost_center_l1_desc","character varying"
"mstr_l_product_props","propval6_id","character varying"
"mstr_l_cost_center","cost_center_l2_code","character varying"
"mstr_l_cost_center","cost_center_l2_desc","character varying"
"mstr_l_product_props","propval6_name","character varying"
"pg_stat_ssl","version","text"
"pg_stat_ssl","cipher","text"
"mstr_l_cost_center","cost_center_l3_code","character varying"
"pg_stat_ssl","client_dn","text"
"mstr_fram_f_paymentdebt","document_no","character varying"
"pg_stat_ssl","issuer_dn","text"
"mstr_l_cost_center","cost_center_l3_desc","character varying"
"mstr_l_resource","res_importance_name","character varying"
"pg_stat_gssapi","principal","text"
"mstr_l_cost_center","cost_center_l4_code","character varying"
"pg_replication_slots","slot_type","text"
"mstr_l_cost_center","cost_center_l4_desc","character varying"
"mstr_l_product_props","prop7_name","character varying"
"mstr_l_product_props","propval7_id","character varying"
"mstr_l_product_props","propval7_name","character varying"
"mstr_l_resource","res_objective_name","character varying"
"mstr_l_product_props","prop8_name","character varying"
"mstr_l_counter","counter_serno","character varying"
"mstr_l_counter","counter_active","character"
"pg_replication_slots","wal_status","text"
"mstr_l_counter","counter_gln","character varying"
"mstr_l_product_props","propval8_id","character varying"
"pg_stat_replication_slots","slot_name","text"
"mstr_fram_f_paymentdebt_hist","doc_status_id","character"
"mstr_fram_f_paymentdebt_hist","document_no","character varying"
"mstr_fram_f_paymentdebt_hist","external_ref","character varying"
"mstr_l_product_props","propval8_name","character varying"
"mstr_l_counterreadingtype","counterreadingtype_id","character"
"mstr_l_counterreadingtype","counterreadingtype_name","character varying"
"mstr_l_resource","res_delimpoint_id","character varying"
"mstr_l_product_props","prop9_name","character varying"
"mstr_l_product_props","propval9_id","character varying"
"mstr_l_countertype","countertype_active","character"
"mstr_l_countertype","countertype_desc","character varying"
"mstr_l_product_props","propval9_name","character varying"
"mstr_l_resource","res_delimpoint_name","character varying"
"mstr_l_product_props","prop10_name","character varying"
"mstr_l_country","country_code","character varying"
"mstr_l_country","country_name","character varying"
"mstr_l_product_props","propval10_id","character varying"
"mstr_l_product_props","propval10_name","character varying"
"mstr_l_timeexpense","timeexpense_status_id","character varying"
"mstr_l_currency","currency_code","character varying"
"mstr_l_currency","currency_desc","character varying"
"mstr_fram_f_receiptdebt","doc_status_id","character"
"mstr_l_parent_project_hierarchy","proj_parent_l4_type_desc","character varying"
"mstr_fram_f_receiptdebt","external_ref","character varying"
"mstr_fram_f_receiptdebt","ispaid","character"
"mstr_l_timeexpense","timeexpense_no","character varying"
"mstr_l_resource","res_crtvndr_name","character varying"
"mstr_l_deliv_doc","deliv_doc_no","character varying"
"mstr_l_proj_type","proj_type_name","character varying"
"mstr_l_deliv_doc","deliv_doc_status_id","character"
"mstr_l_timeexpense","timeexpense_desc","character varying"
"mstr_l_resource","res_crtvndr_payterm_desc","character varying"
"mstr_l_resource","res_crtvndr_paymode_id","character varying"
"mstr_l_deliv_doc","deliv_doc_desc","character varying"
"mstr_l_resource","res_crtvndr_paymode_desc","character varying"
"mstr_l_deliv_doc","deliv_doc_isdelivery","character"
"mstr_l_resource","res_crtvndr_issuer_id","character varying"
"mstr_l_resource","res_crtvndr_issuer_desc","character varying"
"mstr_l_timeexpense","processed","character"
"mstr_l_deliv_doc_type","deliv_doc_type_name","character varying"
"mstr_fram_f_receiptdebt","document_no","character varying"
"mstr_l_resource","res_crtsplr_name","character varying"
"mstr_l_resource","res_crtsplr_contract","character varying"
"mstr_l_project","proj_owner_name","character varying"
"mstr_l_resource","res_crtsplr_consumpname","character varying"
"mstr_l_prod_category_capexopex","prod_category_capexopex_code","character varying"
"mstr_l_project","proj_manager_name","character varying"
"mstr_l_deliv_location","location_addr_desc","character varying"
"mstr_l_resource","res_crtsplr_atr","character varying"
"mstr_l_resource","res_crtsplr_type_id","character varying"
"mstr_l_project","project_completed","character"
"pg_stat_archiver","last_archived_wal","text"
"mstr_fram_f_receipts","doc_status_id","character"
"mstr_l_prod_category_capexopex","prod_category_capexopex_name","character varying"
"pg_stat_archiver","last_failed_wal","text"
"mstr_fram_f_receipts","external_ref","character varying"
"mstr_fram_f_receipts","ispaid","character"
"mstr_fram_f_receipts","payment_method_id","character"
"mstr_l_deliv_location","deliv_location_name","character varying"
"mstr_l_deliv_location","deliv_location_desc","character varying"
"mstr_l_resource","res_crtsplr_type_desc","character varying"
"mstr_l_project","project_overdue","character"
"mstr_l_resource","res_structsubtype_id","character varying"
"mstr_l_project","project_isactive","character"
"mstr_l_doc_basetype","doc_basetype_code","character varying"
"mstr_l_doc_basetype","doc_basetype_desc","character varying"
"mstr_l_project","project_note","character varying"
"mstr_l_prod_category_capexopex","prod_category_capexopex_active","character"
"mstr_l_resource","res_structtype_name","character varying"
"mstr_l_doc_status","doc_status_id","character"
"mstr_fram_f_receipts","document_no","character varying"
"mstr_l_doc_status","doc_status_code","character"
"mstr_l_doc_status","doc_status_desc","character varying"
"mstr_l_resource","res_country_code","character varying"
"mstr_l_resource","res_region_name","character varying"
"mstr_l_project","proj_salesrep_name","character varying"
"mstr_l_project","project_site_code","character varying"
"mstr_l_employee","emp_active_id","character"
"mstr_l_project","project_county_id","character varying"
"mstr_l_employee","employee_desc","character varying"
"pg_stat_progress_analyze","phase","text"
"mstr_l_employee","employee_desc2","character varying"
"mstr_l_employee","emp_usr_name","character varying"
"mstr_l_employee","emp_usr_desc","character varying"
"mstr_fram_f_receivable","doc_status_id","character"
"mstr_fram_f_receivable","external_ref","character varying"
"mstr_fram_f_receivable","ispaid","character"
"mstr_l_employee","employee_ssn","character varying"
"mstr_l_project","project_county_name","character varying"
"mstr_l_project","project_status_id","character varying"
"mstr_l_project","project_status_name","character varying"
"pg_stat_progress_vacuum","phase","text"
"mstr_l_employee_title","emp_title_desc","character varying"
"mstr_l_project","project_name","character varying"
"mstr_l_resource","res_city_name","character varying"
"mstr_l_gaap","gaap_id","character varying"
"mstr_l_gaap","gaap_desc","character varying"
"mstr_l_project","project_code","character varying"
"mstr_l_resource","res_location_name","character varying"
"mstr_l_resource","res_objective_id","character varying"
"mstr_l_gl_category","gl_category_name","character varying"
"pg_stat_progress_cluster","command","text"
"pg_stat_progress_cluster","phase","text"
"mstr_l_gl_category","gl_category_desc","character varying"
"mstr_l_gl_category","gl_category_is_active","character"
"mstr_l_gl_category","gl_category_is_default","character"
"mstr_l_gl_category","gl_cat_type_id","character"
"mstr_l_gl_category","gl_cat_type_name","character varying"
"mstr_l_resource","res_structsubtype_name","character varying"
"mstr_fram_f_acct","isclosingtrx","character"
"mstr_l_project_hierarchy","proj_l1_code","character varying"
"mstr_l_indextype","indextype_active","character"
"mstr_fram_f_receivable","document_no","character varying"
"pg_stat_progress_create_index","command","text"
"pg_stat_progress_create_index","phase","text"
"mstr_l_indextype","indextype_name","character varying"
"mstr_l_project_hierarchy","proj_l1_desc","character varying"
"mstr_l_parent_project_hierarchy","proj_parent_l3_code","character varying"
"mstr_l_project_hierarchy","proj_l2_code","character varying"
"mstr_l_prod_subcategory_capexopex","prod_subcategory_capexopex_code","character varying"
"mstr_l_prod_subcategory_capexopex","prod_subcategory_capexopex_name","character varying"
"mstr_l_prod_subcategory_capexopex","prod_subcategory_capexopex_active","character"
"mstr_l_industry","industry_desc","character varying"
"mstr_l_project_hierarchy","proj_l2_desc","character varying"
"mstr_l_parent_project_hierarchy","proj_parent_l3_desc","character varying"
"pg_stat_progress_basebackup","phase","text"
"mstr_l_project_hierarchy","proj_l3_code","character varying"
"mstr_l_project_hierarchy","proj_l3_desc","character varying"
"mstr_l_inventory","inventory_status_id","character"
"mstr_l_timeexpense_type","timeexpense_type_desc","character varying"
"mstr_l_inventory","inventory_no","character varying"
"mstr_l_inventory","inventory_desc","character varying"
"mstr_l_project_hierarchy","proj_l4_code","character varying"
"pg_stat_progress_copy","command","text"
"pg_stat_progress_copy","type","text"
"mstr_l_project_hierarchy","proj_l4_desc","character varying"
"mstr_l_resource_type","resource_type_code","character varying"
"mstr_l_resource_type","resource_type_name","character varying"
"mstr_l_inventory_trantype","inventory_trantype_desc","character varying"
"mstr_sdam_f_cust_stat_hist","is_active","character"
"mstr_fram_f_resourcecost","document_no","character varying"
"mstr_sdam_f_cust_stat_hist","is_new","character"
"mstr_sdam_f_cust_stat_hist","is_renew","character"
"mstr_l_inventory_type","inventory_type_desc","character varying"
"mstr_l_rmacategory","rmacategory_name","character varying"
"mstr_l_timesheet_sourcetype","ts_sourcetype_desc","character varying"
"mstr_sdam_f_cust_stat_hist","is_lost","character"
"mstr_l_acct_usrdef1_hierarchy","acct_usrdef1_l1_code","character varying"
"mstr_l_invoice","invoice_status_id","character varying"
"mstr_l_project_phase","phase_completed","character"
"mstr_l_project_phase","phase_overdue","character"
"mstr_l_invoice","invoice_no","character varying"
"mstr_l_invoice","invoice_desc","character varying"
"mstr_l_invoice","is_sales","character varying"
"mstr_l_invoice","invoice_is_paid","character varying"
"mstr_fram_f_scct_mnth_part","gaap_id","character varying"
"mstr_l_invoice","invoice_coltype_id","character varying"
"mstr_l_invoice","invoice_isselfservice","character varying"
"mstr_fram_f_scct_mnth_part","isclosingtrx","character"
"mstr_l_role","role_name","character varying"
"mstr_l_role","role_active","character"
"mstr_l_project_phase","phase_active","character"
"mstr_l_invoice","invoice_type_cust_id","character varying"
"mstr_l_invoice","is_indispute","character varying"
"mstr_l_acct_usrdef1_hierarchy","acct_usrdef1_l1_desc","character varying"
"mstr_l_timetype","timetype_name","character varying"
"mstr_l_timetype","timetype_desc","character varying"
"mstr_l_project_task","task_name","character varying"
"mstr_l_invoice_coltype","invoice_coltype_id","character"
"mstr_l_invoice_coltype","invoice_coltype_name","character varying"
"mstr_l_sales_forecast","sales_forecast_name","character varying"
"mstr_fram_f_acct","document_no","character varying"
"mstr_l_acct_usrdef1_hierarchy","acct_usrdef1_l2_code","character varying"
"mstr_l_acct_usrdef1_hierarchy","acct_usrdef1_l2_desc","character varying"
"mstr_l_sales_region","sales_regn_desc","character varying"
"mstr_l_promotion","promotion_name","character varying"
"mstr_l_promotion","promotion_desc","character varying"
"mstr_l_uom","uom_symbol","character varying"
"mstr_l_uom","uom_name","character varying"
"mstr_l_uom","uom_desc","character varying"
"mstr_l_invoice_location","location_addr_desc","character varying"
"mstr_l_sales_region_hierarchy","sreg_l1_code","character varying"
"mstr_l_promotion_version","promo_version_name","character varying"
"mstr_l_promotion_version","promo_version_desc","character varying"
"mstr_l_invoice_location","invoice_location_name","character varying"
"mstr_l_invoice_location","invoice_location_desc","character varying"
"mstr_l_sales_region_hierarchy","sreg_l1_desc","character varying"
"mstr_l_parent_project_hierarchy","proj_parent_l3_type_desc","character varying"
"mstr_l_sales_region_hierarchy","sreg_l2_code","character varying"
"mstr_l_sales_region_hierarchy","sreg_l2_desc","character varying"
"mstr_l_invoice_paymentmode","invoice_paymentmode_desc","character varying"
"mstr_l_acct_usrdef1_hierarchy","acct_usrdef1_l3_code","character varying"
"mstr_l_sales_region_hierarchy","sreg_l3_code","character varying"
"mstr_l_sales_region_hierarchy","sreg_l3_desc","character varying"
"mstr_l_invoice_type","invoice_type_desc","character varying"
"mstr_l_invoice_type","is_sales","character"
"mstr_l_region","region_name","character varying"
"mstr_l_acct_usrdef1_hierarchy","acct_usrdef1_l3_desc","character varying"
"mstr_l_invoice_type_cust","invoice_type_cust_id","character"
"mstr_l_invoice_type_cust","invoice_type_cust_name","character varying"
"mstr_l_sales_region_hierarchy","sreg_l4_code","character varying"
"mstr_l_sales_region_hierarchy","sreg_l4_desc","character varying"
"mstr_l_req_objectivecat","req_objectivecat_name","character varying"
"mstr_l_lead","lead_desc","character varying"
"mstr_l_req_objectivecat","req_objectivecat_active","character"
"mstr_l_warehouse","wh_code","character varying"
"mstr_l_warehouse","wh_name","character varying"
"mstr_l_warehouse","wh_isactive","character"
"mstr_scam_f_cust_revenue_v","barcode","character varying"
"mstr_l_req_objectivegen","req_objectivegen_name","character varying"
"mstr_l_lead","lead_rating","character varying"
"mstr_l_acct_usrdef1_hierarchy","acct_usrdef1_l4_desc","character varying"
"mstr_sfam_f_lead_status","lead_bp_name","character varying"
"mstr_l_sales_rep","sales_rep_region_name","character varying"
"mstr_l_lead_qualification","lead_qualification_desc","character varying"
"mstr_l_req_objectivespec","req_objectivespec_name","character varying"
"mstr_l_req_objectivespec","req_objectivespec_active","character"
"mstr_l_sales_rep","sales_rep_name","character varying"
"mstr_l_lead_source","lead_srce_desc","character varying"
"mstr_l_sales_rep","sales_rep_code","character varying"
"mstr_l_parent_project_hierarchy","proj_parent_l2_code","character varying"
"mstr_l_request","request_no","character varying"
"mstr_l_lead_status","lead_stat_desc","character varying"
"mstr_l_request","request_description","character varying"
"mstr_l_request","request_shortdescription","character varying"
"mstr_fram_f_receivable_hist","document_no","character varying"
"mstr_sdam_f_sales_doc_item","sales_doc_status_id","character varying"
"mstr_l_lead_type","lead_type_desc","character varying"
"mstr_paam_f_matreceipt_line","matreceipt_status_id","character varying"
"mstr_l_parent_project_hierarchy","proj_parent_l1_type_desc","character varying"
"mstr_l_sales_supervisor","sales_supv_region_name","character varying"
"mstr_fram_f_acct_mnth","isclosingtrx","character"
"mstr_l_acct_usrdef2_hierarchy","acct_usrdef2_l1_code","character varying"
"mstr_l_locator","lctr_code","character varying"
"mstr_l_locator","lctr_name","character varying"
"mstr_l_project","project_description","character varying"
"mstr_l_locator","lctr_isactive","character"
"mstr_l_locator","lctr_isavailableforallocation","character"
"mstr_l_bpartner","bp_salesrep_name","character varying"
"mstr_adm_busmatrix","project_id","character"
"mstr_adm_busmatrix","metric_id","character"
"mstr_adm_busmatrix","metric_name","character varying"
"mstr_adm_busmatrix","metric_name_ro","character varying"
"sequences","start_value","character varying"
"sequences","minimum_value","character varying"
"sequences","maximum_value","character varying"
"sequences","increment","character varying"
"sequences","cycle_option","character varying"
"sql_features","feature_id","character varying"
"sql_features","feature_name","character varying"
"sql_features","sub_feature_id","character varying"
"sql_features","sub_feature_name","character varying"
"sql_features","is_supported","character varying"
"sql_features","is_verified_by","character varying"
"sql_features","comments","character varying"
"sql_implementation_info","implementation_info_id","character varying"
"sql_implementation_info","implementation_info_name","character varying"
"routines","result_cast_scope_name","name"
"sql_implementation_info","character_value","character varying"
"sql_implementation_info","comments","character varying"
"routines","interval_type","character varying"
"pg_proc","proargnames","ARRAY"
"pg_proc","proargdefaults","pg_node_tree"
"sql_sizing","sizing_name","character varying"
"pg_proc","prosrc","text"
"pg_proc","probin","text"
"pg_proc","prosqlbody","pg_node_tree"
"pg_proc","proconfig","ARRAY"
"sequences","data_type","character varying"
"sql_sizing","comments","character varying"
"pg_type","typname","name"
"table_constraints","constraint_catalog","name"
"table_constraints","constraint_schema","name"
"table_constraints","constraint_name","name"
"table_constraints","table_catalog","name"
"table_constraints","table_schema","name"
"table_constraints","table_name","name"
"table_constraints","constraint_type","character varying"
"table_constraints","is_deferrable","character varying"
"table_constraints","initially_deferred","character varying"
"table_constraints","enforced","character varying"
"table_constraints","nulls_distinct","character varying"
"table_privileges","grantor","name"
"table_privileges","grantee","name"
"table_privileges","table_catalog","name"
"table_privileges","table_schema","name"
"table_privileges","table_name","name"
"table_privileges","privilege_type","character varying"
"table_privileges","is_grantable","character varying"
"table_privileges","with_hierarchy","character varying"
"role_table_grants","grantor","name"
"role_table_grants","grantee","name"
"role_table_grants","table_catalog","name"
"role_table_grants","table_schema","name"
"role_table_grants","table_name","name"
"role_table_grants","privilege_type","character varying"
"role_table_grants","is_grantable","character varying"
"role_table_grants","with_hierarchy","character varying"
"pg_type","typdefaultbin","pg_node_tree"
"pg_type","typdefault","text"
"tables","table_catalog","name"
"tables","table_schema","name"
"pg_attribute","attname","name"
"tables","table_name","name"
"tables","table_type","character varying"
"tables","self_referencing_column_name","name"
"tables","reference_generation","character varying"
"tables","user_defined_type_catalog","name"
"tables","user_defined_type_schema","name"
"tables","user_defined_type_name","name"
"tables","is_insertable_into","character varying"
"tables","is_typed","character varying"
"tables","commit_action","character varying"
"triggered_update_columns","trigger_catalog","name"
"triggered_update_columns","trigger_schema","name"
"triggered_update_columns","trigger_name","name"
"triggered_update_columns","event_object_catalog","name"
"triggered_update_columns","event_object_schema","name"
"triggered_update_columns","event_object_table","name"
"triggered_update_columns","event_object_column","name"
"triggers","trigger_catalog","name"
"triggers","trigger_schema","name"
"triggers","trigger_name","name"
"triggers","event_manipulation","character varying"
"pg_attribute","attoptions","ARRAY"
"pg_attribute","attfdwoptions","ARRAY"
"triggers","event_object_catalog","name"
"triggers","event_object_schema","name"
"pg_class","relname","name"
"triggers","event_object_table","name"
"pg_subscription","subname","name"
"triggers","action_condition","character varying"
"triggers","action_statement","character varying"
"triggers","action_orientation","character varying"
"triggers","action_timing","character varying"
"triggers","action_reference_old_table","name"
"triggers","action_reference_new_table","name"
"triggers","action_reference_old_row","name"
"triggers","action_reference_new_row","name"
"routines","type_udt_catalog","name"
"udt_privileges","grantor","name"
"udt_privileges","grantee","name"
"udt_privileges","udt_catalog","name"
"udt_privileges","udt_schema","name"
"udt_privileges","udt_name","name"
"udt_privileges","privilege_type","character varying"
"udt_privileges","is_grantable","character varying"
"role_udt_grants","grantor","name"
"role_udt_grants","grantee","name"
"role_udt_grants","udt_catalog","name"
"role_udt_grants","udt_schema","name"
"role_udt_grants","udt_name","name"
"role_udt_grants","privilege_type","character varying"
"role_udt_grants","is_grantable","character varying"
"usage_privileges","grantor","name"
"usage_privileges","grantee","name"
"usage_privileges","object_catalog","name"
"usage_privileges","object_schema","name"
"pg_class","reloptions","ARRAY"
"pg_class","relpartbound","pg_node_tree"
"usage_privileges","object_name","name"
"usage_privileges","object_type","character varying"
"usage_privileges","privilege_type","character varying"
"pg_attrdef","adbin","pg_node_tree"
"usage_privileges","is_grantable","character varying"
"pg_constraint","conname","name"
"role_usage_grants","grantor","name"
"role_usage_grants","grantee","name"
"role_usage_grants","object_catalog","name"
"role_usage_grants","object_schema","name"
"role_usage_grants","object_name","name"
"role_usage_grants","object_type","character varying"
"role_usage_grants","privilege_type","character varying"
"role_usage_grants","is_grantable","character varying"
"user_defined_types","user_defined_type_catalog","name"
"user_defined_types","user_defined_type_schema","name"
"user_defined_types","user_defined_type_name","name"
"user_defined_types","user_defined_type_category","character varying"
"user_defined_types","is_instantiable","character varying"
"user_defined_types","is_final","character varying"
"user_defined_types","ordering_form","character varying"
"user_defined_types","ordering_category","character varying"
"user_defined_types","ordering_routine_catalog","name"
"user_defined_types","ordering_routine_schema","name"
"user_defined_types","ordering_routine_name","name"
"user_defined_types","reference_type","character varying"
"user_defined_types","data_type","character varying"
"routines","type_udt_schema","name"
"routines","type_udt_name","name"
"pg_constraint","conbin","pg_node_tree"
"user_defined_types","character_set_catalog","name"
"user_defined_types","character_set_schema","name"
"user_defined_types","character_set_name","name"
"user_defined_types","collation_catalog","name"
"user_defined_types","collation_schema","name"
"user_defined_types","collation_name","name"
"pg_stat_user_tables","schemaname","name"
"pg_stat_user_tables","relname","name"
"routines","scope_catalog","name"
"routines","scope_schema","name"
"user_defined_types","interval_type","character varying"
"routines","scope_name","name"
"user_defined_types","source_dtd_identifier","name"
"user_defined_types","ref_dtd_identifier","name"
"view_column_usage","view_catalog","name"
"view_column_usage","view_schema","name"
"view_column_usage","view_name","name"
"view_column_usage","table_catalog","name"
"view_column_usage","table_schema","name"
"view_column_usage","table_name","name"
"view_column_usage","column_name","name"
"view_routine_usage","table_catalog","name"
"view_routine_usage","table_schema","name"
"pg_index","indexprs","pg_node_tree"
"pg_index","indpred","pg_node_tree"
"view_routine_usage","table_name","name"
"pg_operator","oprname","name"
"view_routine_usage","specific_catalog","name"
"view_routine_usage","specific_schema","name"
"view_routine_usage","specific_name","name"
"view_table_usage","view_catalog","name"
"view_table_usage","view_schema","name"
"view_table_usage","view_name","name"
"view_table_usage","table_catalog","name"
"view_table_usage","table_schema","name"
"view_table_usage","table_name","name"
"views","table_catalog","name"
"views","table_schema","name"
"views","table_name","name"
"views","view_definition","character varying"
"views","check_option","character varying"
"views","is_updatable","character varying"
"pg_opfamily","opfname","name"
"views","is_insertable_into","character varying"
"views","is_trigger_updatable","character varying"
"views","is_trigger_deletable","character varying"
"views","is_trigger_insertable_into","character varying"
"pg_opclass","opcname","name"
"data_type_privileges","object_catalog","name"
"data_type_privileges","object_schema","name"
"data_type_privileges","object_name","name"
"data_type_privileges","object_type","character varying"
"data_type_privileges","dtd_identifier","name"
"element_types","object_catalog","name"
"element_types","object_schema","name"
"pg_am","amname","name"
"element_types","object_name","name"
"element_types","object_type","character varying"
"element_types","collection_type_identifier","name"
"element_types","data_type","character varying"
"pg_subscription","subslotname","name"
"pg_subscription","subsynccommit","text"
"element_types","character_set_catalog","name"
"element_types","character_set_schema","name"
"element_types","character_set_name","name"
"element_types","collation_catalog","name"
"element_types","collation_schema","name"
"element_types","collation_name","name"
"pg_subscription","subpublications","ARRAY"
"routines","result_cast_dtd_identifier","name"
"pg_stat_subscription_stats","subname","name"
"pg_proc","proname","name"
"element_types","interval_type","character varying"
"routines","dtd_identifier","name"
"pg_language","lanname","name"
"element_types","domain_default","character varying"
"element_types","udt_catalog","name"
"element_types","udt_schema","name"
"element_types","udt_name","name"
"element_types","scope_catalog","name"
"element_types","scope_schema","name"
"element_types","scope_name","name"
"routines","routine_body","character varying"
"element_types","dtd_identifier","name"
"column_options","table_catalog","name"
"column_options","table_schema","name"
"column_options","table_name","name"
"column_options","column_name","name"
"column_options","option_name","name"
"column_options","option_value","character varying"
"foreign_data_wrapper_options","foreign_data_wrapper_catalog","name"
"foreign_data_wrapper_options","foreign_data_wrapper_name","name"
"foreign_data_wrapper_options","option_name","name"
"foreign_data_wrapper_options","option_value","character varying"
"foreign_data_wrappers","foreign_data_wrapper_catalog","name"
"foreign_data_wrappers","foreign_data_wrapper_name","name"
"foreign_data_wrappers","authorization_identifier","name"
"foreign_data_wrappers","library_name","character varying"
"foreign_data_wrappers","foreign_data_wrapper_language","character varying"
"foreign_server_options","foreign_server_catalog","name"
"foreign_server_options","foreign_server_name","name"
"foreign_server_options","option_name","name"
"foreign_server_options","option_value","character varying"
"foreign_servers","foreign_server_catalog","name"
"foreign_servers","foreign_server_name","name"
"pg_aggregate","agginitval","text"
"pg_aggregate","aggminitval","text"
"foreign_servers","foreign_data_wrapper_catalog","name"
"foreign_servers","foreign_data_wrapper_name","name"
"pg_statistic_ext","stxname","name"
"foreign_servers","foreign_server_type","character varying"
"foreign_servers","foreign_server_version","character varying"
"foreign_servers","authorization_identifier","name"
"foreign_table_options","foreign_table_catalog","name"
"foreign_table_options","foreign_table_schema","name"
"pg_statistic_ext","stxexprs","pg_node_tree"
"foreign_table_options","foreign_table_name","name"
"pg_rewrite","rulename","name"
"foreign_table_options","option_name","name"
"foreign_table_options","option_value","character varying"
"foreign_tables","foreign_table_catalog","name"
"foreign_tables","foreign_table_schema","name"
"pg_rewrite","ev_qual","pg_node_tree"
"pg_rewrite","ev_action","pg_node_tree"
"foreign_tables","foreign_table_name","name"
"foreign_tables","foreign_server_catalog","name"
"foreign_tables","foreign_server_name","name"
"pg_trigger","tgname","name"
"user_mapping_options","authorization_identifier","name"
"user_mapping_options","foreign_server_catalog","name"
"user_mapping_options","foreign_server_name","name"
"user_mapping_options","option_name","name"
"user_mapping_options","option_value","character varying"
"user_mappings","authorization_identifier","name"
"user_mappings","foreign_server_catalog","name"
"user_mappings","foreign_server_name","name"
"information_schema_catalog_name","catalog_name","name"
"applicable_roles","grantee","name"
"applicable_roles","role_name","name"
"applicable_roles","is_grantable","character varying"
"pg_trigger","tgqual","pg_node_tree"
"pg_trigger","tgoldtable","name"
"pg_trigger","tgnewtable","name"
"administrable_role_authorizations","grantee","name"
"pg_event_trigger","evtname","name"
"pg_event_trigger","evtevent","name"
"administrable_role_authorizations","role_name","name"
"administrable_role_authorizations","is_grantable","character varying"
"attributes","udt_catalog","name"
"pg_event_trigger","evttags","ARRAY"
"attributes","udt_schema","name"
"attributes","udt_name","name"
"pg_stat_xact_user_tables","schemaname","name"
"pg_description","description","text"
"pg_stat_xact_user_tables","relname","name"
"attributes","attribute_name","name"
"routines","routine_definition","character varying"
"attributes","attribute_default","character varying"
"attributes","is_nullable","character varying"
"attributes","data_type","character varying"
"routines","external_name","character varying"
"routines","external_language","character varying"
"attributes","character_set_catalog","name"
"pg_enum","enumlabel","name"
"attributes","character_set_schema","name"
"pg_namespace","nspname","name"
"pg_statio_all_tables","schemaname","name"
"pg_statio_all_tables","relname","name"
"attributes","character_set_name","name"
"pg_conversion","conname","name"
"attributes","collation_catalog","name"
"attributes","collation_schema","name"
"attributes","collation_name","name"
"routines","parameter_style","character varying"
"routines","is_deterministic","character varying"
"routines","sql_data_access","character varying"
"routines","is_null_call","character varying"
"attributes","interval_type","character varying"
"pg_statio_sys_tables","schemaname","name"
"pg_statio_sys_tables","relname","name"
"routines","sql_path","character varying"
"attributes","attribute_udt_catalog","name"
"attributes","attribute_udt_schema","name"
"attributes","attribute_udt_name","name"
"pg_database","datname","name"
"attributes","scope_catalog","name"
"attributes","scope_schema","name"
"attributes","scope_name","name"
"routines","schema_level_routine","character varying"
"attributes","dtd_identifier","name"
"pg_statio_user_tables","schemaname","name"
"pg_statio_user_tables","relname","name"
"attributes","is_derived_reference_attribute","character varying"
"character_sets","character_set_catalog","name"
"pg_database","datcollate","text"
"pg_database","datctype","text"
"pg_database","daticulocale","text"
